,GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
493,59150908,-0.72,-0.5,0.69,-0.1,0.07,-0.49,-0.37,-0.09,-0.63,0.69,-0.85,-1.07,-0.46,-1.17,-0.23,-1.05,-0.25,0.15,-1.32,0.55,-0.9,-1.36,-0.15,0.53,-0.11,1.81,1.5,-0.68,-0.09
494,59150909,-0.92,-0.98,0.41,-0.1,0.07,-0.91,-0.65,-0.09,-0.63,-0.11,-0.01,-1.16,-0.46,-1.17,-0.95,-0.27,-0.31,0.49,-0.96,0.25,-1.03,-1.44,-0.15,-0.14,-0.62,2.69,1.94,0.59,0.48
495,59150910,0.84,0.12,0.86,-0.1,-0.23,-0.37,-0.97,-0.09,-0.63,0.1,-0.59,-0.77,-0.46,0.47,-0.52,-0.29,0.06,0.97,-0.77,0.09,-1.41,-0.99,-0.15,1.11,0.03,0.58,2.52,0.69,-0.58
496,59150911,-0.89,0.95,0.33,-0.1,-0.28,-1.38,-0.9,-0.09,-0.63,0.6,-0.85,-1.28,-0.46,-0.16,-0.4,-0.01,-0.18,-0.53,0.42,0.36,-1.38,-1.09,-0.15,0.04,-0.29,0.48,2.2,0.07,0.86
497,59150912,-1.93,-1.3,0.61,-0.1,-0.09,-0.62,-1.66,-0.09,-0.63,1.26,-0.85,-0.93,-0.46,-1.17,-0.8,-0.19,-0.97,0.94,-0.43,0.82,-2.08,-1.28,-0.15,0.73,0.3,-0.19,2.01,-0.56,1.49
498,59150913,-1.75,-0.88,0.09,-0.1,-0.12,-0.96,1.34,-0.09,-0.63,0.92,-0.07,-1.15,-0.46,-1.17,-1.33,-0.99,0.09,2.22,-0.67,-0.41,-1.09,-1.5,-0.15,1.11,0.19,-0.11,1.94,-1.42,0.7
499,59150914,-2.41,-0.25,-0.9,-0.1,0.6,-1.14,1.04,-0.09,3.52,0.7,-0.85,-1.05,-0.46,0.03,-1.06,-1.46,-0.57,1.42,-0.45,0.31,-2.08,-1.88,-0.15,0.01,-0.67,-0.19,2.45,0.17,2.2
500,59150915,-1.49,-0.03,0.33,-0.1,-0.68,-0.14,-1.61,-0.09,-0.63,0.62,-0.85,-0.7,-0.46,-1.17,-1.06,-0.57,-0.22,1.24,-0.55,0.14,0.18,-1.25,-0.15,0.3,-0.04,0.24,1.5,-1.06,0.62
501,59150916,-0.07,-0.25,0.19,-0.1,0.04,-0.59,1.18,-0.09,-0.63,1.02,-0.85,-1.06,-0.46,0.14,-0.51,-1.36,-0.93,0.49,-0.89,0.24,-0.43,-0.88,-0.15,0.32,0.16,-0.35,1.62,0.75,0.88
502,59150917,-1.87,1.05,0.64,-0.1,-1.45,-0.01,-2.87,-0.09,-0.63,1.6,-0.85,-0.56,-0.46,-1.17,-0.95,-1.8,-0.96,0.89,0.36,0.73,-2.08,-1.25,-0.15,0.56,0.86,0.9,1.69,0.26,0.62
503,59150918,-1.21,0.7,1.22,-0.1,-2.65,-1.33,0.3,-0.09,-0.63,-0.3,-0.85,-1.44,-0.46,-1.17,-0.51,-1.14,0.27,1.11,0.85,0.75,-0.28,-0.92,-0.15,-0.67,-0.8,3.72,1.31,0.09,-0.35
504,59150919,-0.74,-2.16,2.08,-0.1,-0.09,-1.59,-1.06,-0.09,-0.63,0.61,-0.85,-1.26,-0.46,-0.01,-1.06,-0.27,-0.39,2.52,-1.28,0.8,0.07,-1.33,-0.15,-0.59,-0.19,0.15,2.2,0.2,0.53
505,59150920,0.05,-2.16,1.22,-0.1,0.6,-0.2,-1.98,-0.09,-0.63,0.25,-0.85,-0.98,-0.46,-1.17,-0.77,1.12,-0.38,-0.19,-1.26,0.45,-1.13,-0.61,-0.15,1.15,-0.37,1.9,0.92,0.09,-0.34
506,59150922,-0.63,0.52,0.02,-0.1,-1.66,-0.7,-0.58,-0.09,2.76,0.06,-0.85,-1.22,-0.46,-1.17,-0.46,0.18,-0.34,0.98,-0.77,0.33,-0.12,-1.25,-0.15,0.39,-0.87,0.07,1.37,-0.32,-0.1
507,59150923,-1.53,0.47,-0.11,-0.1,-0.86,-0.0,0.94,-0.09,-0.63,-0.76,-0.85,-0.56,0.05,-0.44,-0.51,0.24,-1.21,0.97,0.1,1.28,-1.18,-0.53,-0.15,0.33,-0.81,-0.01,1.18,0.1,1.22
508,59150924,-0.72,0.56,0.01,12.57,-0.36,0.32,-0.55,-0.09,-0.63,-0.15,-0.85,-0.29,-0.04,-0.44,-0.29,0.7,-0.61,0.62,0.4,0.22,-0.02,0.45,-0.15,2.15,-0.32,2.68,-0.22,0.49,0.24
509,59150925,-0.63,-0.87,0.15,-0.1,0.2,0.19,-0.41,-0.09,-0.63,-0.06,-0.37,-0.28,-0.46,-0.48,-0.18,0.68,-0.17,0.6,-0.06,0.28,-0.68,0.34,-0.15,0.77,-0.7,2.12,-0.16,0.55,1.13
510,59150926,0.58,-0.01,1.82,-0.1,0.33,-0.28,-0.74,-0.09,0.38,-0.22,-0.56,-1.17,0.24,-0.61,0.04,-0.16,-0.87,-0.44,-0.15,1.07,0.0,-0.37,-0.15,-0.07,-0.64,0.3,-0.09,-1.46,-0.2
511,59150927,-1.19,1.66,0.7,-0.1,-0.81,-0.31,1.12,-0.09,1.04,0.46,-0.85,-1.04,-0.1,-0.03,-0.4,-0.49,-0.81,1.1,-0.52,1.05,-1.13,-0.09,-0.15,-0.45,-0.1,2.0,0.67,0.06,0.33
512,59150928,0.28,-0.02,-0.06,-0.1,0.6,-0.68,0.26,-0.09,-0.63,-0.18,-0.85,-0.93,-0.46,2.35,-0.45,1.09,-0.87,-0.08,-0.94,1.89,-0.96,-0.77,-0.15,0.2,-0.71,0.72,1.18,0.14,0.47
513,59150929,-0.4,-0.06,-0.28,-0.1,0.6,-0.37,-0.97,-0.09,-0.63,-0.54,-0.85,-0.85,-0.46,0.03,-0.23,0.39,-0.88,1.38,-0.7,1.22,-0.28,-1.15,-0.15,0.6,-1.23,0.52,1.62,0.33,1.14
514,59150930,-0.01,-2.16,2.32,-0.1,-0.04,-1.46,0.46,-0.09,-0.63,0.3,0.09,-1.24,0.09,-1.17,-0.56,-0.63,-0.89,0.79,-1.34,1.03,-2.08,-1.98,-0.15,-0.85,0.2,0.52,2.07,0.01,0.99
515,59150931,-1.53,-1.3,0.44,-0.1,0.6,-0.44,3.19,-0.09,-0.63,0.53,-0.85,-0.97,-0.46,-1.17,-0.77,-0.62,-1.14,1.78,-0.21,1.21,-0.79,-1.33,-0.15,0.37,-0.5,1.61,1.37,-0.33,1.75
516,59150932,-0.98,0.32,0.12,-0.1,-0.01,-1.3,-0.11,-0.09,-0.63,-0.44,-0.85,-1.12,-0.46,-1.17,-1.06,0.43,-0.9,0.22,-0.32,0.88,0.2,-1.89,-0.15,-0.37,-0.8,-1.4,1.88,0.66,2.84
517,59150933,-0.82,-1.22,0.69,-0.1,0.6,-0.91,-1.71,-0.09,3.98,0.01,-0.85,-1.3,-0.46,1.13,-2.17,0.34,-0.76,0.67,0.63,0.58,-0.85,-1.05,-0.15,0.2,-0.55,1.27,1.43,0.19,1.3
518,59150934,-1.45,-0.33,0.48,-0.1,-0.09,-3.53,-0.53,-0.09,-0.63,0.4,-0.04,-1.51,-0.46,0.79,-3.27,-0.64,0.04,1.88,-0.89,-0.06,-0.96,-1.52,-0.15,1.45,-0.29,-1.4,2.96,-0.66,2.05
519,59150935,-0.39,-0.58,-2.37,-0.1,0.6,-1.27,-2.87,-0.09,-0.63,0.12,-0.85,-1.3,-0.46,0.87,-0.51,1.62,-0.49,-0.05,-1.34,0.66,-0.28,-1.15,-0.15,0.2,-0.46,0.8,2.07,-0.36,0.37
520,59150936,-1.55,-1.38,0.33,-0.1,-0.65,-0.6,-0.06,-0.09,-0.63,0.55,-0.41,-0.82,-0.46,0.69,-1.06,0.3,-1.02,1.47,-0.3,1.52,-2.08,-1.52,-0.15,-0.02,-0.34,-0.57,1.56,0.29,1.68
521,59150952,-0.78,-0.85,-2.37,9.41,0.17,0.32,-0.7,-0.09,-0.63,-1.26,-0.85,1.03,17.56,2.9,-3.27,-1.5,1.98,0.73,0.55,-1.51,-1.2,-1.76,-0.15,-2.97,-2.14,-1.4,1.12,0.07,0.38
522,59150953,-0.7,-1.17,-1.03,-0.1,-0.25,-2.5,-1.1,-0.09,-0.63,-0.16,-0.85,-1.45,-0.46,-0.27,-1.06,-1.14,0.23,0.54,-0.67,-0.85,-1.45,-1.66,-0.15,-0.09,-1.17,0.24,2.13,0.33,0.92
523,59150954,-0.86,-1.03,-1.03,-0.1,0.6,-0.33,-2.87,-0.09,2.31,-0.19,-0.85,-1.07,-0.46,1.02,-2.17,-1.52,-0.83,-0.61,-0.51,0.87,-0.9,-1.42,-0.15,2.52,-0.27,-1.4,3.41,0.69,-1.06
524,59150955,-0.55,-1.02,1.01,-0.1,0.6,-0.99,0.18,-0.09,-0.63,0.22,-0.85,-1.16,-0.46,-0.24,-0.73,-1.63,-0.89,0.11,-1.27,0.57,-1.54,-1.64,-0.15,-0.59,-0.24,-0.01,2.2,0.04,0.64
525,59150956,-1.16,-0.84,0.86,-0.1,0.6,-0.31,-0.58,-0.09,0.13,1.3,-0.85,-0.57,-0.46,-1.17,-0.33,-0.75,-1.08,1.23,0.59,0.84,-1.11,-1.57,-0.15,-1.03,0.44,0.13,0.99,-0.66,1.52
526,59150957,-0.9,-0.88,-0.22,-0.1,0.04,-0.05,0.58,-0.09,-0.63,1.78,-0.85,-0.41,-0.46,-1.17,-0.77,-0.47,-0.38,0.61,0.44,0.41,-0.68,-1.41,-0.15,1.33,0.64,0.8,0.92,-0.37,0.15
527,59150958,-0.05,-1.03,0.52,-0.1,-0.09,-0.16,0.02,-0.09,-0.63,0.33,-0.85,-0.68,-0.46,-1.17,-0.51,1.0,-1.03,0.51,0.4,0.87,-0.85,-0.88,-0.15,-0.41,0.16,0.72,1.18,-0.88,0.24
528,59150959,-0.12,-0.7,2.19,-0.1,0.6,-0.57,0.34,-0.09,-0.63,0.62,-0.85,-1.1,-0.46,-1.17,-0.51,-1.0,-0.53,0.3,-1.25,1.12,-1.11,-0.97,-0.15,-1.46,0.0,0.64,1.88,-0.07,0.42
529,59150960,-0.51,0.27,0.23,-0.1,-1.02,-7.18,-0.53,-0.09,-0.63,0.97,-0.85,-1.63,-0.46,-1.17,-0.95,-0.53,-0.79,1.6,-1.62,0.49,-2.08,-1.48,-0.15,0.77,-0.29,0.52,1.94,0.18,1.28
530,59150961,-0.96,2.69,0.33,-0.1,-0.31,-0.7,-0.45,-0.09,-0.63,-0.64,-0.85,-0.81,-0.46,-1.17,-0.51,1.07,-1.44,0.24,-1.39,0.77,0.51,-1.19,-0.15,-0.65,-0.89,-0.07,1.62,-0.23,0.93
531,59150962,-0.18,-0.82,0.48,-0.1,0.6,-0.91,0.94,-0.09,-0.63,0.53,-0.85,-1.32,-0.46,-1.17,-0.77,0.59,0.16,-0.09,-0.85,0.68,-2.08,-0.52,-0.15,-0.21,-0.64,2.08,1.82,-1.02,0.42
532,59150963,-0.54,-0.8,0.19,-0.1,0.6,-0.57,-0.82,-0.09,0.43,0.59,-0.85,-1.1,-0.46,1.13,-0.51,-0.07,-0.47,-0.44,-0.81,0.36,-2.08,-0.91,-0.15,0.01,-0.3,2.24,1.69,-0.58,-1.52
533,59150964,-2.13,-0.49,-0.03,-0.1,0.07,0.28,-1.15,-0.09,-0.63,0.35,0.24,0.26,1.12,-0.6,-0.95,-0.7,0.24,0.67,2.34,-0.31,2.21,0.94,-0.15,1.44,-0.49,-0.31,-0.35,0.67,3.65
534,59150965,-0.55,0.2,0.64,-0.1,-0.89,-0.23,-0.85,-0.09,-0.63,1.06,-0.31,-0.75,-0.46,-0.08,-0.51,-0.44,-0.31,0.09,-0.55,-0.09,-0.36,-1.12,-0.15,0.39,0.47,0.44,1.31,-0.61,-1.56
535,59150966,-0.54,-0.35,1.67,-0.1,0.12,-0.02,-0.21,-0.09,0.68,1.55,-0.85,-0.47,-0.46,0.94,-0.39,-0.94,-0.27,1.03,-0.65,-0.02,-0.82,-0.64,-0.15,0.12,0.96,0.52,0.99,0.01,-0.4
536,59150967,-0.79,0.08,0.59,-0.1,-0.84,-0.15,0.46,-0.09,-0.63,1.81,-0.85,-0.49,-0.46,1.76,-0.23,-0.75,-0.23,0.77,-0.51,-0.18,0.29,-1.13,-0.15,0.7,0.48,1.23,0.86,-0.29,1.0
537,59150968,-1.13,1.25,0.33,-0.1,-0.65,0.17,1.56,-0.09,-0.63,0.44,-0.53,-0.1,-0.46,-0.16,-0.51,-0.86,-0.67,1.68,-1.25,1.03,-0.5,-1.09,-0.15,0.04,0.03,0.01,1.37,-0.19,1.3
538,59150969,-0.25,-1.51,-0.3,-0.1,0.6,-1.38,-1.02,-0.09,-0.63,0.37,-0.85,-1.18,-0.46,-0.31,-1.02,-1.22,-0.03,-0.16,-0.93,0.37,-1.29,-1.36,-0.15,-0.37,-0.37,0.7,2.33,-0.46,0.65
539,59150970,-1.1,0.89,0.15,-0.1,0.04,-0.47,-0.97,-0.09,-0.63,0.49,-0.85,-0.79,-0.46,-0.25,-0.77,-1.09,-0.62,1.68,-1.71,0.57,-0.73,-1.65,-0.15,0.74,-0.45,0.8,1.5,0.18,1.58
540,59150971,-0.56,-0.41,-0.46,-0.1,-0.84,-0.37,-0.1,-0.09,-0.63,0.65,-0.6,-0.81,-0.46,-0.25,-0.62,-0.76,-0.44,1.29,-0.77,0.36,-0.11,-1.87,-0.15,0.2,-0.3,1.71,2.33,-0.18,1.39
541,59150972,-0.29,1.25,0.33,-0.1,0.15,0.16,0.23,-0.09,-0.63,0.26,-0.85,-0.22,-0.46,-0.08,-0.51,0.24,-0.71,1.86,0.02,0.72,-0.5,0.05,-0.15,1.06,-0.56,1.9,0.48,-0.74,0.37
542,59150973,-0.32,-1.07,0.15,-0.1,0.15,-0.49,0.46,-0.09,-0.63,-0.31,-0.49,-1.06,-0.46,-1.17,-0.23,-0.94,0.4,0.62,-0.4,0.27,-1.41,-1.32,-0.15,-0.47,-0.53,1.69,0.86,0.31,-0.42
543,59150974,-0.47,-0.28,-0.57,-0.1,-0.33,0.01,-0.31,-0.09,2.86,0.74,-0.85,-0.69,-0.46,0.52,-0.23,1.11,-0.76,0.23,-0.12,0.59,0.84,-0.46,-0.15,0.28,0.01,-0.07,0.48,0.15,-0.35
544,59150975,0.29,0.61,-0.64,-0.1,-0.6,-0.04,0.94,-0.09,2.76,-0.77,-0.85,-0.98,-0.04,0.09,0.15,0.39,-0.14,0.17,-1.31,1.03,0.86,0.2,-0.15,0.31,-1.16,0.72,0.1,0.44,-1.48
545,59150976,-1.3,-1.12,0.61,-0.1,0.09,-0.14,-0.49,-0.09,2.41,1.02,-0.85,-0.89,-0.46,0.13,-0.52,0.07,-0.44,1.41,0.15,0.24,-0.73,-0.84,-0.15,0.63,-0.19,0.62,1.05,0.01,1.04
546,59150977,0.25,0.36,2.13,-0.1,-0.23,-0.39,0.2,-0.09,0.33,-0.45,-0.85,-1.11,-0.46,-0.29,-0.01,-0.21,-0.35,0.22,-0.02,0.1,-0.07,-0.1,-0.15,0.66,-0.69,0.44,0.35,0.34,-0.35
547,59150978,-0.96,-0.61,0.23,-0.1,0.6,-0.46,0.08,-0.09,-0.63,0.31,-0.85,-0.95,-0.46,-1.17,-0.51,0.49,-0.7,1.5,-0.9,0.36,-1.03,-1.22,-0.15,0.02,-0.48,0.52,1.69,0.08,0.95
548,59150979,-1.8,0.56,-1.03,-0.1,-1.5,-0.36,-2.87,-0.09,-0.63,1.33,-0.85,-0.99,-0.46,-1.17,-1.06,-1.62,0.83,1.42,0.4,-0.12,-0.82,-1.33,-0.15,0.95,0.3,1.9,1.94,0.2,1.56
549,59150980,-0.12,-0.94,0.93,-0.1,-0.44,-0.34,-0.65,-0.09,-0.63,0.5,-0.85,-0.58,-0.46,-0.1,-0.77,1.21,-0.13,1.21,-1.09,0.77,0.76,-1.54,-0.15,0.67,0.69,-0.19,1.37,0.01,0.78
550,59150981,-1.08,-0.2,0.86,-0.1,0.01,-1.24,-0.77,-0.09,-0.63,1.38,-0.85,-1.42,-0.46,-1.17,-1.35,-1.14,-0.21,0.38,-1.12,0.49,-2.08,-1.6,-0.15,0.46,0.3,2.56,1.94,-0.68,-0.73
551,59150982,-0.63,-0.37,2.13,-0.1,-0.65,-0.21,-0.65,-0.09,-0.63,0.5,-0.85,-0.41,-0.46,-1.17,-0.69,-0.89,0.01,1.36,0.73,0.58,-2.08,-1.63,-0.15,0.12,0.33,0.24,2.01,0.23,1.94
552,59150983,0.37,-1.13,-1.38,-0.1,0.15,-0.91,-0.77,-0.09,-0.63,0.89,-0.37,-1.06,-0.46,-0.24,-0.77,-0.09,0.04,1.42,-0.69,-0.18,-1.33,-1.52,-0.15,-1.16,0.33,1.02,2.01,0.16,1.26
553,59150984,-1.65,-0.13,0.99,-0.1,0.01,-0.6,-1.06,-0.09,-0.63,0.41,-0.3,-0.73,-0.46,-1.17,-0.77,-0.38,-0.42,0.67,-0.55,0.52,-2.08,-0.99,-0.15,0.12,0.35,0.84,2.13,0.11,0.86
554,59150985,-1.14,-1.45,0.12,-0.1,0.6,-0.31,-0.82,-0.09,-0.63,0.77,-0.34,-0.86,-0.46,-0.27,-0.77,0.23,-0.42,2.12,0.07,-0.14,-0.26,-1.23,-0.15,1.33,0.41,0.5,2.01,-0.38,0.72
555,59150986,-1.08,-2.16,1.04,-0.1,0.6,-0.07,-0.82,-0.09,-0.63,2.31,-0.11,-0.7,-0.46,0.07,-0.77,0.58,-0.03,1.39,-0.85,-0.59,-1.35,-1.72,-0.15,1.33,1.24,0.34,1.37,-0.2,0.7
556,59150987,-0.87,-0.99,0.44,-0.1,-0.04,0.1,-0.86,-0.09,0.23,-0.46,-0.02,-0.11,-0.1,1.78,-0.39,-1.2,-0.09,0.92,0.74,-0.02,-0.47,0.56,-0.15,0.35,-0.64,-0.11,0.22,0.8,1.99
557,59151198,0.01,0.5,-0.06,-0.1,-0.52,0.37,-1.11,-0.09,-0.63,-0.17,2.19,1.01,-0.46,-0.31,0.31,0.08,0.61,-1.07,0.52,-1.13,1.31,0.96,-0.15,-0.01,1.71,-0.82,-0.73,0.7,-0.51
558,59151199,-1.15,-0.65,0.38,-0.1,-0.7,0.21,-0.73,-0.09,-0.63,-0.46,2.51,1.54,-0.46,-1.17,0.15,-0.53,1.27,0.3,-1.0,-0.43,-0.24,-0.27,-0.15,-0.77,1.62,-1.4,0.22,0.46,0.67
559,59151200,-0.23,1.28,-0.57,-0.1,-0.54,0.01,-0.15,-0.09,-0.63,0.29,1.54,1.1,-0.46,0.07,0.32,-1.01,1.4,0.42,-1.61,-1.71,-0.85,-0.97,-0.15,-0.51,1.78,-0.9,0.35,-1.68,0.15
560,59151201,1.04,-0.01,-0.57,-0.1,0.09,0.06,-1.01,-0.09,-0.63,-0.31,3.48,0.86,-0.46,0.94,0.32,-1.17,1.19,1.55,-2.12,-1.08,1.23,-0.25,-0.15,-0.41,1.88,0.17,0.42,-0.8,-0.79
561,59151202,-0.87,-1.29,-1.71,-0.1,0.6,0.16,-0.02,-0.09,-0.63,-0.08,0.99,1.08,-0.46,0.3,0.32,-1.7,2.16,0.12,-0.82,-1.22,-0.05,-0.88,-0.15,0.7,1.72,-0.59,0.8,-0.88,-0.73
562,59151203,-0.92,-1.42,0.19,-0.1,0.17,0.1,-0.39,-0.09,-0.63,-0.76,2.56,0.79,-0.46,-0.08,0.26,-1.4,1.37,-0.98,-0.32,-1.05,0.65,-0.19,-0.15,-1.88,1.52,-0.09,0.29,-0.04,-0.11
563,59151204,0.19,0.64,-1.0,-0.1,0.31,0.18,0.28,-0.09,-0.63,-1.24,2.43,1.03,-0.46,-0.22,0.26,-0.16,0.37,-0.26,-1.39,-1.25,2.16,0.7,8.73,-0.59,1.72,0.54,-0.09,-0.63,-1.19
564,59151205,-0.21,-0.24,0.4,-0.1,0.6,0.1,-0.37,-0.09,-0.63,-1.48,1.53,1.15,-0.46,-1.17,0.37,-1.3,-0.07,-0.68,-2.84,-0.04,-0.0,0.52,-0.15,-0.73,1.8,-0.43,0.1,-0.99,-1.1
565,59151206,-0.26,-0.44,-0.35,-0.1,0.6,0.09,-0.49,-0.09,-0.63,-0.13,1.47,0.84,0.43,0.03,0.21,-1.63,0.54,-0.17,-1.44,-1.2,-0.22,-0.72,-0.15,-0.95,1.54,-0.47,0.61,0.17,-0.18
566,59151207,0.0,1.16,0.23,-0.1,-0.54,0.14,-0.26,-0.09,-0.63,-0.85,2.64,1.42,-0.46,0.14,0.32,1.72,0.41,-0.65,-3.07,-1.17,1.3,-0.56,-0.15,0.09,1.66,-1.4,0.61,-0.48,-0.87
567,59151208,0.14,-0.22,-0.38,-0.1,0.6,0.34,-1.23,-0.09,-0.63,-0.66,0.95,1.22,-0.46,-1.17,0.26,1.2,0.76,-0.61,-0.63,-0.69,2.6,0.25,-0.15,0.27,1.52,-0.31,0.1,-0.13,0.66
568,59151209,-0.1,-0.91,0.07,-0.1,0.6,0.12,0.64,-0.09,-0.63,-0.17,1.35,0.31,-0.15,-1.17,0.43,-1.3,1.15,0.93,-1.4,-1.8,-0.47,-1.56,-0.15,-1.2,1.16,-0.59,0.99,0.1,0.92
569,59151211,-1.11,-0.5,-0.48,-0.1,0.6,0.19,-0.13,-0.09,-0.63,1.81,0.92,0.41,-0.46,-0.14,0.04,-1.17,1.55,1.26,-0.53,-1.04,-0.96,-0.94,-0.15,-0.65,1.71,-0.74,1.12,0.17,1.85
570,59151213,-0.47,-0.12,-0.46,-0.1,0.15,0.06,-0.21,-0.09,-0.63,-0.25,-0.01,0.38,-0.46,-1.17,0.04,-0.59,0.02,0.79,-0.59,-0.88,0.02,-0.88,9.52,-0.87,0.88,0.54,1.12,0.19,0.97
571,59151214,-2.61,-0.4,-0.12,-0.1,-1.61,0.51,-0.37,-0.09,-0.63,0.21,-0.85,1.73,-0.46,-0.01,0.74,-1.68,1.3,1.93,1.36,-1.19,-0.9,-0.63,-0.15,1.36,0.3,-0.29,-0.54,0.66,2.58
572,59151215,0.0,0.82,0.57,-0.1,-0.33,0.14,0.2,-0.09,-0.63,-0.63,0.44,0.5,-0.46,-1.17,0.65,-1.15,-0.38,0.3,-1.68,-0.85,-0.14,-0.19,-0.15,-1.06,0.69,0.4,0.22,0.69,-0.11
573,59151216,-0.25,0.64,-0.49,-0.1,-0.12,0.27,0.02,-0.09,0.08,-0.75,-0.33,0.17,-0.46,2.63,0.76,-0.33,-0.44,0.36,0.82,0.42,-0.64,-1.12,-0.15,-0.93,-0.72,-0.47,-0.35,0.84,0.37
574,59151217,0.42,0.27,-2.37,-0.1,-0.01,0.19,-0.02,-0.09,-0.63,-0.61,-0.21,-0.2,0.47,0.79,0.65,-2.06,-0.57,-0.17,-0.89,0.74,-1.07,-0.88,-0.15,-2.97,-1.28,1.43,0.61,1.28,0.3
575,59151219,0.19,-0.15,-0.24,-0.1,0.6,-0.15,0.02,-0.09,-0.63,1.61,-0.31,-0.15,-0.46,1.02,0.04,-1.0,0.55,0.21,-2.34,-0.76,-1.26,-1.07,7.95,-2.97,0.99,-0.35,1.69,1.28,0.24
576,59151220,0.1,-0.12,1.77,-0.1,-0.57,-0.08,2.92,-0.09,-0.63,1.13,-0.85,0.04,0.02,2.1,0.15,-0.79,0.4,0.78,-0.89,0.5,-2.08,-1.2,-0.15,-1.33,1.02,0.64,1.37,0.22,0.3
577,59151221,-1.11,2.49,-1.12,-0.1,-0.12,0.52,-1.49,-0.09,0.68,-0.71,1.48,2.69,-0.19,1.3,-3.27,-0.59,0.23,1.19,1.0,-0.28,0.09,2.13,-0.15,-0.45,0.62,-0.39,-0.73,0.69,1.15
578,59151222,-0.93,-0.46,-0.83,-0.1,0.6,0.14,1.39,-0.09,-0.63,1.41,-0.85,0.48,-0.15,-1.17,-0.18,-1.12,0.6,1.46,-0.21,-1.85,-1.32,-1.15,-0.15,0.2,1.39,-0.86,0.92,-1.39,1.03
579,59151223,-0.5,1.82,0.61,-0.1,-0.44,0.1,-1.05,-0.09,-0.63,0.83,0.31,0.55,-0.46,-1.17,0.15,0.04,1.09,0.3,-0.96,-0.97,-0.22,-0.43,-0.15,-0.18,1.37,0.94,0.67,-0.54,-0.22
580,59151224,-0.01,0.45,-0.46,-0.1,0.07,0.2,0.02,-0.09,-0.63,1.16,0.89,0.17,-0.46,-0.56,0.1,-0.48,0.69,0.03,-0.33,-0.65,-0.16,-0.22,-0.15,-0.06,1.24,-0.33,0.54,-1.43,-0.27
581,59151225,0.05,2.01,-0.27,-0.1,-1.85,0.11,0.54,-0.09,-0.63,1.03,0.47,1.08,-0.46,0.37,0.21,-1.65,0.55,0.57,-1.6,-0.79,0.35,-0.43,-0.15,-0.65,1.19,-0.66,0.92,-0.38,-0.21
582,59151226,-0.98,-0.82,-0.32,-0.1,0.6,0.17,0.28,-0.09,-0.63,1.57,-0.85,0.41,-0.46,-1.17,0.04,-1.14,1.57,1.04,-0.48,-1.02,-0.08,-1.34,-0.15,0.57,1.3,-0.57,1.05,-0.62,1.12
583,59151227,-0.47,-1.03,0.54,-0.1,-0.23,0.06,-0.54,-0.09,-0.63,1.07,2.05,0.09,-0.46,-1.17,0.15,-1.26,0.18,-0.88,0.19,-0.28,-0.66,-0.81,-0.15,-0.04,1.23,-0.43,0.92,-0.12,0.5
584,59151228,-1.07,-1.49,-0.35,-0.1,-0.36,0.25,-0.21,-0.09,-0.63,0.77,-0.85,0.55,-0.46,-1.17,0.35,-1.32,0.5,0.97,0.06,-0.92,-1.13,-0.36,-0.15,-1.73,0.23,-0.15,0.73,1.06,0.4
585,59151229,-0.13,-0.61,0.36,-0.1,0.12,0.23,-0.82,-0.09,0.08,1.1,3.03,0.75,-0.27,1.07,0.71,-0.4,0.59,0.8,-0.9,-1.42,1.15,-1.5,-0.15,-1.15,1.15,0.13,0.48,1.13,0.82
586,59151230,0.14,-2.16,-0.62,-0.1,0.6,0.23,-0.49,-0.09,-0.63,-0.76,-0.85,0.38,-0.46,0.14,0.38,-2.06,0.73,0.84,-1.16,-0.97,0.63,0.57,4.68,-0.93,-0.48,1.27,0.61,1.11,0.29
587,59151231,0.42,-0.06,1.04,-0.1,-0.01,-0.07,-0.21,-0.09,-0.63,-0.45,0.22,-0.03,-0.46,-1.17,0.69,-1.12,0.25,0.48,-1.53,0.55,-0.66,-1.97,-0.15,-2.97,-0.92,-1.4,1.37,1.28,1.09
588,59151234,-1.45,1.91,-0.06,-0.1,0.6,-7.18,-0.37,-0.09,-0.63,-1.48,-0.85,-1.83,-0.46,0.49,0.82,-1.52,0.31,0.79,0.31,-1.47,-0.3,0.91,-0.15,-2.97,-0.7,-1.4,0.1,1.5,3.11
589,59151236,-0.13,-0.96,0.02,-0.1,0.36,0.33,-1.39,-0.09,0.89,-0.92,0.64,0.51,0.09,1.0,0.65,-1.3,-0.08,0.08,-0.48,-0.64,-0.6,0.85,-0.15,-1.33,-0.16,1.29,0.29,1.16,0.65
590,59151237,-1.05,-0.7,0.77,-0.1,-0.33,0.26,-0.02,-0.09,-0.63,-0.32,0.56,0.41,-0.46,-0.35,0.26,-1.29,-0.13,0.36,-0.21,-0.04,-0.05,-0.9,-0.15,-0.9,-0.32,1.15,1.18,0.06,0.91
